source;target;operator;cables;fromrelation;voltage;wires;ref;rohmkm;ithmaxa;type;frequency;wktsrid4326;lengthm;xohmkm;cnfkm;name;lid
381430;381431;;;'';"300000;300000;300000;300000;300000;300000;300000;300000";3;;;;line;;"SRID=4326;LINESTRING(9.81887315699117 59.7275675509506,9.8185276649329 59.7274327820289)";23.8215567733447;;;;737423
381432;425854;;;'';"300000;300000;300000;300000";;;;;line;;"SRID=4326;LINESTRING(9.82023401481509 59.7277356943444,9.8198918441942 59.7274721689618)";34.3415826224416;;;;737520
37797;316045;ÄEPS;6;'';400000;;"417;418";;;line;50;"SRID=4326;LINESTRING(17.5597379594078 49.216678188337,17.5061703580641 49.2694280762839)";7180.31174509101;;;417, 418;664064
119310;318793;Red ElÃ©ctrica de EspaÃ±a;3;'';220000;;;;;line;;"SRID=4326;LINESTRING(-6.80001930888362 38.7871419318862,-6.81880463691329 38.8179593861671)";4007.06749868181;;;;518268
348702;58338;;;'';;;;;;line;;"SRID=4326;LINESTRING(22.8316496339859 45.9166006268461,22.8183986640504 45.9037957380594)";1837.56225933261;;;;350766
74502;319225;RTE;"6;6";'';"220000;220000;30000;30000";;;;;line;"50;50";"SRID=4326;LINESTRING(-1.81149572404841 43.3379831043071,-1.80011558238378 43.3188530394166)";2278.126699378;;;;828406
119337;123533;;"3;3";'';"330000;330000";;Ð-330-18;;;line;;"SRID=4326;LINESTRING(43.4126114381637 45.0884980584908,42.1995905312743 45.0786360871494)";105195.79146959;;;;338923
53809;303317;RTE;"3;6;3";'';"225000;400000;225000;400000";3;;;;line;;"SRID=4326;LINESTRING(6.27687999845576 49.1977770983341,6.2902455357109 49.0774207495375)";13551.4959461761;;;"ligne 225 kV Vigy - Bezeaumont;ligne 400 & 225 kV Bezaumont - Vigy;ligne 400 kV Bezaumont - Vigy";825372
53809;95765;;3;'';225000;1;;;;line;;"SRID=4326;LINESTRING(6.27687999845576 49.1977770983341,6.22941292797839 49.232020117031)";5002.78467830108;;;ligne 225 kV Vigy - Richemont - Uckange;748299
315981;55553;;;'';220000;;;;;line;;"SRID=4326;LINESTRING(43.8237531637971 40.7755798716489,43.8206567891951 40.7818061735267)";643.651650811375;;;;830942
315981;315982;;;'';220000;;;;;line;;"SRID=4326;LINESTRING(43.8206567891951 40.7818061735267,43.8200482704216 40.7822550403351)";70.0643118425558;;;;374965
53839;424359;;3;'';"380000;380000;380000";3;21.352;;;line;;"SRID=4326;LINESTRING(12.0937485578682 44.2732903625811,12.4905295771529 44.0114895397885)";45298.3773706481;;;Linea 352;769688
86628;60451;Red ElÃ©ctrica de EspaÃ±a;3;'';220000;;;;;line;;"SRID=4326;LINESTRING(-1.70958309331611 42.8191177805833,-1.73785048406605 42.7351919410825)";9746.36586689857;;;;750335
47206;322649;RTE;"3;6";'';"225000;90000;0";1;;;;line;50;"SRID=4326;LINESTRING(-1.1219484177714 49.1128640681451,-0.837386421153416 49.0728408371118)";24167.5716574475;;;;718383
21101;135015;;"6;6";'';"275000;275000";"1;1";;;;line;"50;50";"SRID=4326;LINESTRING(-2.88229228963907 53.2769612581701,-2.83504755322749 53.2684764198434)";4597.72344357274;;;;832061
53879;324129;;3;'';225000;;;;;line;;"SRID=4326;LINESTRING(6.09762593043279 48.8572012121925,6.07616532540653 48.9198075437019)";7845.940660437;;;ligne 225 kV Bezaumont - VandiÃ¨res;577386
53879;323400;;"6;6;3";'';"225000;63000";"1;1;1";;;;line;;"SRID=4326;LINESTRING(6.09762593043279 48.8572012121925,6.14289056774341 48.7689579876808)";11874.0282645077;;;ligne 63 kV & 225 V Bezaumont - Custines;823842
53879;120331;RTE;"3;3;6;3;3;6;3;3";'';"400000;400000;400000;400000;400000;400000;400000;400000";;;;;line;;"SRID=4326;LINESTRING(6.09762593043279 48.8572012121925,6.08127050405525 48.5200065169268)";51603.9465599157;;;"ligne 400 kV Bezaumont - Houdreville;ligne 400 kV Bezaumont - Houdreville;ligne 400 kV Bezaumont - Houdreville;ligne 400 kV Bezaumont - Houdreville";830447
381567;381568;;;'';"300000;300000;300000;300000";;;;;line;;"SRID=4326;LINESTRING(8.03532439490865 59.4471491497336,8.03632511813516 59.4474863790868)";901.517771914682;;;;833054
381567;381569;;;'';300000;;;;;line;;"SRID=4326;LINESTRING(8.03474075946856 59.4480403686071,8.03532439490865 59.4471491497336)";103.646067940775;;;;622444
381568;381571;;;'';300000;;;;;line;;"SRID=4326;LINESTRING(8.03632511813516 59.4474863790868,8.0356233542352 59.4480790909114)";76.0876048967334;;;;691390
316041;316241;;;'';;;;;;line;;"SRID=4326;LINESTRING(-0.635827647931326 44.892506631661,-0.637767020798211 44.8924953674608)";151.786055007726;;;;504201
316041;316043;;;'';225000;;;;;line;;"SRID=4326;LINESTRING(-0.589277039739781 44.9041057412202,-0.635827647931326 44.892506631661)";3894.98802971599;;;Bacalan Bruges;560516
112750;359578;;3;'';330000;;;;;line;;"SRID=4326;LINESTRING(33.6383251840908 49.1225510370551,33.6387795462883 49.1324576795977)";907.027086794486;;;;657821
112750;110123;;3;'';330000;2;;;;line;;"SRID=4326;LINESTRING(33.2542954846373 49.0748362779266,33.6383251840908 49.1225510370551)";54015.212433633;;;;130285
112750;359570;;3;'';330000;;;;;line;;"SRID=4326;LINESTRING(33.6383251840908 49.1225510370551,33.6384630698137 49.1323874399646)";893.346612845525;;;;687175
53930;56222;ampiron;"3;6;3";'';"220000;220000;220000";"2;2;2";2460;;;line;"50;50;50";"SRID=4326;LINESTRING(6.74970889894626 49.3651765862635,6.75550685352124 49.3648623497296)";270.420870006085;;;;825199
53932;53997;;"6;6;6;6";'';"220000;220000;220000;220000";;;;;line;;"SRID=4326;LINESTRING(-21.9724625487231 64.0403141863502,-21.7059201750303 64.1045157205122)";14958.0331302742;;;;714623
53937;96036;;3;'';220000;;;;;line;;"SRID=4326;LINESTRING(-21.7447253146467 64.3890209030576,-21.7824392606217 64.3617200459362)";3797.77896745154;;;;26471
53937;53997;;3;'';220000;;;;;line;;"SRID=4326;LINESTRING(-21.7447253146467 64.3890209030576,-21.7059201750303 64.1045157205122)";59644.3135321384;;;;26350
47222;96345;;"3;3;3;3;3";'';"400000;400000;400000;400000;400000";;;;;line;;"SRID=4326;LINESTRING(17.0619311659984 60.4252043894981,17.2433307748326 59.7348412158157)";78046.64490642;;;;828662
47222;61147;;"3;3;3;3;3";'';"400000;400000;400000;400000;400000";;;;;line;;"SRID=4326;LINESTRING(17.0619311659984 60.4252043894981,16.9788913315628 60.6003044541005)";19832.3183157374;;;;735608
47222;358213;;"3;3";'';"220000;220000";;;;;line;;"SRID=4326;LINESTRING(17.0619311659984 60.4252043894981,16.4201234390703 60.3097854748601)";38136.3165623569;;;;709903
58145;56008;;"6;6";'';"220000;220000";;;;;line;;"SRID=4326;LINESTRING(14.4089435665226 45.3547739275325,14.5639652701428 45.316257734794)";17347.8461749229;;;"DV Melina - Pehlin - Plomin;DV Melina - Pehlin";830198
58145;24765;;"3;3";'';"220000;220000";;;;;line;;"SRID=4326;LINESTRING(14.3986192227251 45.3614305861509,14.4089435665226 45.3547739275325)";946.63353484747;;;"DV Pehlin - DivaÄa;DV Pehlin - DivaÄa";717064
53966;303317;;3;'';225000;;;;;line;;"SRID=4326;LINESTRING(6.20567554229097 49.0619988657366,6.2902455357109 49.0774207495375)";7302.98903252825;;;ligne 225 kV;385571
316116;94341;;"3;3;6";'';"220000;220000;220000";;;;;line;;"SRID=4326;LINESTRING(36.6751751279722 55.9548314754716,36.8243649053952 55.9216882750303)";11430.2733699367;;;;825051
316116;424118;;3;'';220000;;;;;line;;"SRID=4326;LINESTRING(36.6751751279722 55.9548314754716,36.6742840974388 55.954695796458)";107.244862767974;;;;394231
316116;424119;;3;'';220000;;;;;line;;"SRID=4326;LINESTRING(36.6751751279722 55.9548314754716,36.6744938391208 55.9551956042141)";107.51391705464;;;;416523
86742;86859;;6;'';400000;;;;;line;;"SRID=4326;LINESTRING(-2.324062184568 40.0341324005131,-2.32288129680569 40.0302676380155)";196.038108627662;;;;97037
119513;123200;;3;'';220000;;;;;line;;"SRID=4326;LINESTRING(39.6449129717345 48.1599180826066,39.6683728399498 48.1501914582497)";4172.7398448233;;;;61665
119513;61592;;"3;3";'';"500000;500000";;;;;line;;"SRID=4326;LINESTRING(40.3583103316641 47.7677382803226,39.6449129717345 48.1599180826066)";84100.0638701033;;;;325527
119513;359604;;"3;3";'';"220000;220000";;;;;line;;"SRID=4326;LINESTRING(38.8797747740104 48.5893425803111,39.6449129717345 48.1599180826066)";78498.2532784947;;;;817340
119513;123199;;"3;3;6";'';"220000;220000;220000";;;;;line;;"SRID=4326;LINESTRING(39.166289750246 48.1150934124484,39.6449129717345 48.1599180826066)";41562.6227478978;;;;821299
53978;425198;;"3;6";'';"220000;220000;220000";;22.288;;;line;;"SRID=4326;LINESTRING(8.08284623549661 45.548646190885,7.9376699628587 45.2440951783584)";46916.5576255449;;;"Rondissone - Biella Est;Rondissone - Biella Est";770869
86752;318800;Red ElÃ©ctrica de EspaÃ±a;3;'';220000;;;;;line;;"SRID=4326;LINESTRING(-5.75904703019177 37.55716090544,-5.76575472476724 37.5542848423727)";658.066005489096;;;;579257
86752;318799;Red ElÃ©ctrica de EspaÃ±a;6;'';220000;;;;;line;;"SRID=4326;LINESTRING(-5.75904703019177 37.55716090544,-5.70130581336031 37.4386164649601)";14484.6309052384;;;;684631
53994;317289;RTE;3;'';225000;;;;;line;;"SRID=4326;LINESTRING(2.21421419199715 45.246355127868,2.00518479207316 45.1525786473056)";19476.7373050973;;;;522792
53994;317290;RTE;"3;3;6;6";'';"225000;225000;225000;225000;225000;225000";;;;;line;;"SRID=4326;LINESTRING(2.02572243542481 45.1542045935167,2.21421419199715 45.246355127868)";17852.8430429183;;;;816646
316143;316144;Red ElÃ©ctrica de EspaÃ±a;3;'';400000;2;;;;line;;"SRID=4326;LINESTRING(-6.72982875380946 41.016223561151,-6.72937285880277 41.0187775307509)";284.710432516537;;;;522904
316143;316145;Red ElÃ©ctrica de EspaÃ±a;3;'';400000;2;;;;line;;"SRID=4326;LINESTRING(-6.73119679815565 41.0170472866412,-6.72937285880277 41.0187775307509)";244.382410430265;;;;505817
316144;316145;Red ElÃ©ctrica de EspaÃ±a;"3;3;3";'';"400000;400000;400000";"2;2";;;;line;;"SRID=4326;LINESTRING(-6.72982875380946 41.016223561151,-6.73119679815565 41.0170472866412)";145.500742660711;;;;720913
316144;318979;Red ElÃ©ctrica de EspaÃ±a;6;'';400000;2;;;;line;;"SRID=4326;LINESTRING(-6.72982875380946 41.016223561151,-6.06640225523566 39.9572780299449)";138919.383990602;;;;680276
54013;88697;RTE;"3;3;6";'';"63000;63000;63000";;;;;line;;"SRID=4326;LINESTRING(2.5755632674156 48.9761371269931,2.631167543555 48.9666448825238)";4357.70471732576;;;;829208
316166;54680;;"6;6";'';"150000;400000";;;;;line;;"SRID=4326;LINESTRING(23.1637733109226 38.5250508668037,23.150117939104 38.5278422099119)";1230.41506005865;;;;804861
119568;325794;;"3;6;3;3;3";'';"400000;400000;400000;400000;400000";;;;;line;"50;50;50;50";"SRID=4326;LINESTRING(19.3287011472611 51.316099903035,19.3222110941417 50.7610610741703)";77583.1338256773;;;"400kV Rogowiec - JoachimÃ³w + Rogowiec - Tucznawa;400kV Rogowiec - JoachimÃ³w [3];400kV Rogowiec - Tucznawa";819523
119568;325991;;"3;3;6;3;3";'';"220000;220000;220000;220000;220000";;;;;line;"50;50;50;50;50";"SRID=4326;LINESTRING(19.4442726478119 51.1796306757596,19.3287011472611 51.316099903035)";24364.934251492;;;"220 kV Rogowiec - JoachimÃ³w tor 1;220 kV Rogowiec - JoachimÃ³w;220kV Rogowiec - JoachimÃ³w tor 2";824593
119568;60088;;"3;3;3;3;6;3;3";'';"220000;220000;220000;220000;220000;220000;220000";;;;;line;"50;50;50;50";"SRID=4326;LINESTRING(19.3677527891757 51.6775907230231,19.3287011472611 51.316099903035)";49876.6540496954;;;"220 kV;220kV Rogowiec - Pabianice;220kV Rogowiec - Pabianice;220kV Rogowiec - Pabianice x2;220 kV";824743
119568;325278;;"3;3;3;6;3";'';"220000;220000;220000;220000;220000";;;;;line;"50;50;50;50";"SRID=4326;LINESTRING(19.4204701673917 51.321021067738,19.3287011472611 51.316099903035)";6372.34267041687;;;"220kV Rogowiec - PiotrkÃ³w;220kV Rogowiec - JanÃ³w;220kV Rogowiec - JanÃ³w + Rogowiec - PiotrkÃ³w";816953
54055;54107;EDF;"3;3;3";'';"13000;400000;400000;400000;400000;13000;400000";;;;;line;;"SRID=4326;LINESTRING(4.61319425911133 49.9255741393793,4.62596248011364 49.9056989781302)";2198.61547375461;;;ligne 400 kV Revin - Les Mazures;819145
54058;321441;RTE;;'';225000;;;;;line;;"SRID=4326;LINESTRING(3.29073077169012 50.2965132884649,3.85921501202158 50.2284066735499)";43577.447839089;;;;642808
54058;64485;RTE;3;'';400000;;;;;line;;"SRID=4326;LINESTRING(3.29073077169012 50.2965132884649,3.93510238352614 49.9738027626686)";60545.8672342261;;;;117695
54058;54699;RTE;"3;3;3;6";'';"400000;400000;400000;400000";;;;;line;;"SRID=4326;LINESTRING(3.08223796769455 50.5248731182025,3.29073077169012 50.2965132884649)";33667.7870995929;;;;825923
110913;58172;;"3;6;6;3";'';"400000;400000;400000;400000";;;;;line;;"SRID=4326;LINESTRING(-2.66539797057457 55.8250352012622,-3.03603844581869 55.9085589105083)";30846.4521723034;;;;827050
54063;319875;;"6;3;3";'';"220000;132000;220000;132000";;22.267;;;line;;"SRID=4326;LINESTRING(11.7156965385234 45.7062230327798,11.7411851301693 45.7275127788311)";2952.73035739753;;;Cartigliano - Bassano;815947
54063;319877;;3;'';220000;;22.267;;;line;;"SRID=4326;LINESTRING(11.7156965385234 45.7062230327798,11.7141814134025 45.7058473801799)";1.42028692704222;;;;752248
54064;53901;RTE;"3;3;3;6;3";'';"225000;225000;225000;225000;225000";2;;;;line;;"SRID=4326;LINESTRING(2.43267811407437 49.0339546068099,2.33844804964515 48.9252276025357)";15992.4042538838;;;;821256
54064;54065;RTE;"3;3";'';"225000;225000";;;;;line;;"SRID=4326;LINESTRING(2.43267811407437 49.0339546068099,2.40776165247 49.0107822751688)";2997.87298187605;;;;711001
54064;54451;RTE;"3;3;3;6;3";'';"400000;400000;400000;400000;400000";;;;;line;;"SRID=4326;LINESTRING(2.43267811407437 49.0339546068099,2.25887085791946 49.2177432325157)";27074.4037473213;;;;820933
54064;325140;RTE;"3;3;6";'';"225000;225000;225000";;;;;line;;"SRID=4326;LINESTRING(2.26206981549736 49.1288689829524,2.43267811407437 49.0339546068099)";19431.540296644;;;;821823
54064;88697;RTE;3;'';400000;;;;;line;;"SRID=4326;LINESTRING(2.43267811407437 49.0339546068099,2.5755632674156 48.9761371269931)";13484.2575993674;;;;750431
54065;88697;RTE;"3;6";'';"63000;63000";;;;;line;;"SRID=4326;LINESTRING(2.5755632674156 48.9761371269931,2.40776165247 49.0107822751688)";13114.9852766852;;;;829209
119606;119724;National Grid;"6;6;6";'';"400000;400000;400000;400000";2;;;;line;"50;50";"SRID=4326;LINESTRING(-2.15725995770105 53.4152212137269,-2.18437440326601 53.408418434536)";1871.14994197087;;;;715596
119606;57261;National Grid;"6;6;6";'';"400000;400000;400000;400000";2;;;;line;"50;50";"SRID=4326;LINESTRING(-2.13429552615086 53.4157490611167,-2.15725995770105 53.4152212137269)";2054.04990507645;;;;715595
54071;54070;;6;'';380000;3;"21.309;21.310";;;line;;"SRID=4326;LINESTRING(11.7997451912427 42.1650036346533,11.8164452142458 42.1356828320389)";3614.02546881772;;;;26687
54079;323557;RTE;"3;3;6";'';"225000;225000;225000";1;;;;line;;"SRID=4326;LINESTRING(4.34307771761038 49.0773927402038,4.24050329153775 49.2015137791204)";16956.4405938642;;;ligne 225 kV Vesle - Cuperly & Vesle - Recy;827629
54079;55068;RTE;3;'';"225000;225000";;;;;line;;"SRID=4326;LINESTRING(4.24050329153775 49.2015137791204,3.97532504376305 49.2361288601943)";21347.4265615992;;;;715496
54079;54089;RTE;"3;6;3";'';"225000;225000;225000";;;;;line;;"SRID=4326;LINESTRING(4.08635249584422 49.272308525462,4.24050329153775 49.2015137791204)";17175.6332785046;;;"ligne 225 kV Vesle - Cernay;ligne 225 kV Vesle - Cernay;ligne 225 kV Vesle - Cernay";825239
54079;54092;RTE;3;'';400000;;;;;line;;"SRID=4326;LINESTRING(4.24050329153775 49.2015137791204,4.43330994891572 49.4537218069982)";31812.5250757766;;;ligne 400 kV Vesle - Seuil;26638
47243;54613;RTE;3;'';400000;;;;;line;;"SRID=4326;LINESTRING(1.21295211796762 49.9776187210834,1.22748248515933 49.9686033813336)";672.425472618469;;;;27842
85474;321441;RTE;;'';225000;;;;;line;;"SRID=4326;LINESTRING(3.81620071309435 50.1992161933843,3.85921501202158 50.2284066735499)";5490.43628576467;;;;636271
86883;58293;Red ElÃ©ctrica de EspaÃ±a;"6;6";'';"220000;220000";;;;;line;"50;50";"SRID=4326;LINESTRING(-5.41241163261376 36.2479370732716,-5.41574963036878 36.2116991862334)";4234.6392868646;;;;715974
86887;416848;Red ElÃ©ctrica de EspaÃ±a;6;'';220000;;;;;line;;"SRID=4326;LINESTRING(-6.30101555200836 36.6706340133283,-6.14269052360635 36.6246422376184)";15072.7561686631;;;;759030
316271;320308;RTE;;'';225000;;;;;line;;"SRID=4326;LINESTRING(4.88721288718717 43.7900255880639,4.87864233055597 43.8679022670488)";8820.84485368888;;;;499527
54131;96082;;"3;3;3";'';"380000;380000;380000";"3;3;3";21.331;;;line;;"SRID=4326;LINESTRING(15.2565028648799 41.3424974934998,14.7166427673815 41.1147618726116)";53630.0556009724;;;;832179
54131;54391;;"3;3;3";'';"380000;380000;380000";"3;3;3";21.330;;;line;;"SRID=4326;LINESTRING(14.382560579482 41.0072220823516,14.7166427673815 41.1147618726116)";32046.3876238867;;;;832178
316279;316280;RTE;3;'';225000;;;;;line;;"SRID=4326;LINESTRING(4.87879791876318 44.7072381738716,4.87952384734428 44.7097486656994)";283.432191876805;;;;373584
316279;316281;RTE;3;'';225000;;;;;line;;"SRID=4326;LINESTRING(4.8802176162382 44.7082067464327,4.87879791876318 44.7072381738716)";154.281679658824;;;;664942
316279;402265;RTE;"3;6;3";'';"225000;225000;225000";;;;;line;;"SRID=4326;LINESTRING(4.79028732721857 44.6751829016605,4.87879791876318 44.7072381738716)";8370.2626920791;;;;818235
316280;316281;RTE;3;'';225000;;;;;line;;"SRID=4326;LINESTRING(4.8802176162382 44.7082067464327,4.87952384734428 44.7097486656994)";178.538694155346;;;;609981
316286;60785;RTE;"3;3;3";'';"225000;63000;63000;63000";;;;;line;;"SRID=4326;LINESTRING(4.71100727840752 44.4939404216721,4.71314267748089 44.492448794337)";237.322367471294;;;;810931
316290;320026;;3;'';330000;2;;;;line;;"SRID=4326;LINESTRING(30.1034319876936 60.0150287690631,30.1040692525562 60.0126306864124)";268.534248366973;;;;425159
316311;402265;RTE;"3;3;6";'';"225000;225000;225000";;;;;line;;"SRID=4326;LINESTRING(4.79028732721857 44.6751829016605,4.82164494443081 44.6760642917471)";2235.85592378281;;;;825252
316311;60785;RTE;6;'';"225000;225000;225000";;;;;line;;"SRID=4326;LINESTRING(4.82164494443081 44.6760642917471,4.7093034307682 44.4954718453866)";27355.8888594229;;;;825251
54176;60058;;6;'';380000;4;"401;402";;;line;;"SRID=4326;LINESTRING(9.81096694770135 47.1427471489712,9.71668900976253 47.4326879272551)";45428.7400460657;;;"BÃ¼rs - Obermooweiler blau;BÃ¼rs - Obermooweiler weiÃ";832666
54176;294853;;6;'';380000;4;"401;402";;;line;;"SRID=4326;LINESTRING(9.71668900976253 47.4326879272551,9.81024942009515 47.6554384697225)";31911.1099586211;;;"BÃ¼rs - Obermooweiler blau;BÃ¼rs - Obermooweiler weiÃ";751828
119733;124264;"ÐÐÐ ""Ð¤Ð¡Ð ÐÐ­Ð¡""";"3;3;3;3;3;3;3";'';"330000;330000;330000;330000;330000;330000;330000";"2;2;2;2;2;2;2";;;;line;"50;50;50;50;50;50;50";"SRID=4326;LINESTRING(35.9503657973067 51.6391789854906,36.4149597820022 50.6575133558134)";128354.760496543;;;"Ð®Ð¶Ð½Ð°Ñ - Ð¤ÑÑÐ½Ð·ÐµÐ½ÑÐºÐ°Ñ;Ð®Ð¶Ð½Ð°Ñ - Ð¤ÑÑÐ½Ð·ÐµÐ½ÑÐºÐ°Ñ;Ð®Ð¶Ð½Ð°Ñ - Ð¤ÑÑÐ½Ð·ÐµÐ½ÑÐºÐ°Ñ;Ð®Ð¶Ð½Ð°Ñ - Ð¤ÑÑÐ½Ð·ÐµÐ½ÑÐºÐ°Ñ;Ð®Ð¶Ð½Ð°Ñ - Ð¤ÑÑÐ½Ð·ÐµÐ½ÑÐºÐ°Ñ;Ð®Ð¶Ð½Ð°Ñ - Ð¤ÑÑÐ½Ð·ÐµÐ½ÑÐºÐ°Ñ;Ð®Ð¶Ð½Ð°Ñ - Ð¤ÑÑÐ½Ð·ÐµÐ½ÑÐºÐ°Ñ";341026
119733;55870;;"3;3";'';"330000;330000";2;;;;line;;"SRID=4326;LINESTRING(36.1810649936017 51.7924009493527,35.9503657973067 51.6391789854906)";27902.4156321731;;;;321760
119733;320006;;"3;3";'';"330000;330000";2;;;;line;;"SRID=4326;LINESTRING(35.9503657973067 51.6391789854906,35.6188259732822 51.6329009765713)";23095.2630570063;;;;333505
316346;128818;;"3;3";'';"400000;400000";;;;;line;;"SRID=4326;LINESTRING(28.2440277549593 44.7975497098962,28.4631298384582 45.2494730576317)";55371.9806168156;;;ÐÑÑÐ¶Ð±Ð°;716436
316348;61863;;3;'';220000;;22.221;;;line;;"SRID=4326;LINESTRING(9.40997865473978 45.329289913159,9.4790763277886 45.0369895834804)";33240.919857584;;;Tavazzano Est-Sarmato;365557
316348;391015;;3;'';220000;;22.224;;;line;;"SRID=4326;LINESTRING(9.4790763277886 45.0369895834804,9.48568649097526 45.0195987744539)";2000.31452968519;;;;403599
440480;440481;National Grid;;'';400000;;;;;line;;"SRID=4326;LINESTRING(-4.15261471072874 53.1471661842814,-4.15733511123386 53.1772500243764)";4011.94869506587;;;National Grid Pentir-Brynrefair (underground);792703
440480;27795;National Grid;;'';400000;;;;;line;;"SRID=4326;LINESTRING(-4.1563001833993 53.1412376831424,-4.15261471072874 53.1471661842814)";669.134153458947;;;National Grid Pentir-Brynrefair (underground);792704
